,image,ruler,sticker,ink
607,ISIC_0024913,0.0,0.0,0.0
608,ISIC_0024914,0.0,0.0,0.0
609,ISIC_0024915,0.0,0.0,0.0
610,ISIC_0024916,0.0,0.0,0.0
611,ISIC_0024917,0.0,0.0,0.0
612,ISIC_0024918,0.0,0.0,0.0
613,ISIC_0024919,0.0,0.0,0.0
614,ISIC_0024920,0.0,0.0,0.0
615,ISIC_0024921,0.0,0.0,0.0
616,ISIC_0024922,0.0,0.0,0.0
617,ISIC_0024923,1.0,0.0,0.0
618,ISIC_0024924,0.0,0.0,0.0
619,ISIC_0024925,0.0,0.0,0.0
620,ISIC_0024926,0.0,0.0,0.0
621,ISIC_0024927,0.0,0.0,0.0
622,ISIC_0024928,0.0,0.0,0.0
623,ISIC_0024929,0.0,0.0,0.0
624,ISIC_0024930,0.0,0.0,0.0
625,ISIC_0024931,1.0,0.0,0.0
626,ISIC_0024932,0.0,0.0,0.0
627,ISIC_0024933,1.0,0.0,0.0
628,ISIC_0024934,0.0,0.0,0.0
629,ISIC_0024935,1.0,0.0,0.0
630,ISIC_0024936,0.0,0.0,0.0
631,ISIC_0024937,1.0,0.0,0.0
632,ISIC_0024938,0.0,0.0,0.0
633,ISIC_0024939,0.0,0.0,0.0
634,ISIC_0024940,0.0,0.0,0.0
635,ISIC_0024941,0.0,0.0,0.0
636,ISIC_0024942,0.0,0.0,0.0
637,ISIC_0024943,0.0,0.0,0.0
638,ISIC_0024944,0.0,0.0,0.0
639,ISIC_0024945,0.0,0.0,0.0
640,ISIC_0024946,0.0,0.0,0.0
641,ISIC_0024947,0.0,0.0,0.0
642,ISIC_0024948,1.0,0.0,0.0
643,ISIC_0024949,0.0,0.0,0.0
644,ISIC_0024950,0.0,0.0,0.0
645,ISIC_0024951,1.0,0.0,0.0
646,ISIC_0024952,0.0,0.0,0.0
647,ISIC_0024953,0.0,0.0,0.0
648,ISIC_0024954,0.0,0.0,0.0
649,ISIC_0024955,0.0,0.0,0.0
650,ISIC_0024956,0.0,0.0,0.0
651,ISIC_0024957,0.0,0.0,0.0
652,ISIC_0024958,0.0,0.0,0.0
653,ISIC_0024959,1.0,0.0,0.0
654,ISIC_0024960,0.0,0.0,0.0
655,ISIC_0024961,1.0,0.0,0.0
656,ISIC_0024962,0.0,0.0,0.0
657,ISIC_0024963,1.0,0.0,0.0
658,ISIC_0024964,0.0,0.0,0.0
659,ISIC_0024965,0.0,0.0,0.0
660,ISIC_0024966,0.0,0.0,0.0
661,ISIC_0024967,0.0,0.0,0.0
662,ISIC_0024968,0.0,0.0,0.0
663,ISIC_0024969,0.0,0.0,0.0
664,ISIC_0024970,1.0,0.0,0.0
665,ISIC_0024971,0.0,0.0,0.0
666,ISIC_0024972,1.0,0.0,0.0
667,ISIC_0024973,1.0,0.0,0.0
668,ISIC_0024974,0.0,0.0,0.0
669,ISIC_0024975,0.0,0.0,0.0
670,ISIC_0024976,0.0,0.0,0.0
671,ISIC_0024977,0.0,0.0,0.0
672,ISIC_0024978,0.0,0.0,0.0
673,ISIC_0024979,0.0,0.0,0.0
674,ISIC_0024980,0.0,0.0,0.0
675,ISIC_0024981,1.0,0.0,0.0
676,ISIC_0024982,0.0,0.0,0.0
677,ISIC_0024983,0.0,0.0,0.0
678,ISIC_0024984,1.0,0.0,0.0
679,ISIC_0024985,0.0,0.0,0.0
680,ISIC_0024986,0.0,0.0,0.0
681,ISIC_0024987,0.0,0.0,0.0
682,ISIC_0024988,0.0,0.0,0.0
683,ISIC_0024989,0.0,0.0,0.0
684,ISIC_0024990,0.0,0.0,0.0
685,ISIC_0024991,0.0,0.0,0.0
686,ISIC_0024992,0.0,0.0,0.0
687,ISIC_0024993,0.0,0.0,0.0
688,ISIC_0024994,0.0,0.0,0.0
689,ISIC_0024995,1.0,0.0,0.0
690,ISIC_0024996,0.0,0.0,0.0
691,ISIC_0024997,1.0,0.0,0.0
692,ISIC_0024998,1.0,0.0,0.0
693,ISIC_0024999,0.0,0.0,0.0
694,ISIC_0025000,0.0,0.0,0.0
695,ISIC_0025001,1.0,0.0,0.0
696,ISIC_0025002,0.0,0.0,0.0
697,ISIC_0025003,0.0,0.0,0.0
698,ISIC_0025004,0.0,0.0,0.0
699,ISIC_0025005,0.0,0.0,0.0
700,ISIC_0025006,0.0,0.0,0.0
701,ISIC_0025007,0.0,0.0,0.0
702,ISIC_0025008,0.0,0.0,0.0
703,ISIC_0025009,0.0,0.0,0.0
704,ISIC_0025010,0.0,0.0,0.0
705,ISIC_0025011,0.0,0.0,0.0
706,ISIC_0025012,0.0,0.0,0.0
707,ISIC_0025013,1.0,0.0,0.0
708,ISIC_0025014,0.0,0.0,0.0
709,ISIC_0025015,0.0,0.0,0.0
710,ISIC_0025016,1.0,0.0,0.0
711,ISIC_0025017,0.0,0.0,0.0
712,ISIC_0025018,0.0,0.0,0.0
713,ISIC_0025019,1.0,0.0,0.0
714,ISIC_0025020,0.0,0.0,0.0
715,ISIC_0025021,0.0,0.0,0.0
716,ISIC_0025022,0.0,0.0,0.0
717,ISIC_0025023,0.0,0.0,0.0
718,ISIC_0025024,0.0,0.0,0.0
719,ISIC_0025025,0.0,0.0,0.0
720,ISIC_0025026,0.0,0.0,0.0
721,ISIC_0025027,0.0,0.0,0.0
722,ISIC_0025028,0.0,0.0,0.0
723,ISIC_0025029,1.0,0.0,0.0
724,ISIC_0025030,1.0,0.0,0.0
725,ISIC_0025031,0.0,0.0,0.0
726,ISIC_0025032,1.0,0.0,0.0
727,ISIC_0025033,1.0,0.0,0.0
728,ISIC_0025034,0.0,0.0,0.0
729,ISIC_0025035,0.0,0.0,0.0
730,ISIC_0025036,0.0,0.0,0.0
731,ISIC_0025037,0.0,0.0,0.0
732,ISIC_0025038,0.0,0.0,0.0
733,ISIC_0025039,0.0,0.0,0.0
734,ISIC_0025040,0.0,0.0,0.0
735,ISIC_0025041,0.0,0.0,0.0
736,ISIC_0025042,0.0,0.0,0.0
737,ISIC_0025043,0.0,0.0,0.0
738,ISIC_0025044,0.0,0.0,0.0
739,ISIC_0025045,0.0,0.0,0.0
740,ISIC_0025046,0.0,0.0,0.0
741,ISIC_0025047,0.0,0.0,0.0
742,ISIC_0025048,0.0,0.0,0.0
743,ISIC_0025049,0.0,0.0,0.0
744,ISIC_0025050,0.0,0.0,0.0
745,ISIC_0025051,0.0,0.0,0.0
746,ISIC_0025052,0.0,0.0,0.0
747,ISIC_0025053,0.0,0.0,0.0
748,ISIC_0025054,0.0,0.0,0.0
749,ISIC_0025055,0.0,0.0,0.0
750,ISIC_0025056,0.0,0.0,0.0
751,ISIC_0025057,0.0,0.0,0.0
752,ISIC_0025058,0.0,0.0,0.0
753,ISIC_0025059,0.0,0.0,0.0
754,ISIC_0025060,0.0,0.0,0.0
755,ISIC_0025061,0.0,0.0,0.0
756,ISIC_0025062,0.0,0.0,0.0
757,ISIC_0025063,0.0,0.0,0.0
758,ISIC_0025064,0.0,0.0,0.0
759,ISIC_0025065,1.0,0.0,0.0
760,ISIC_0025066,0.0,0.0,0.0
761,ISIC_0025067,0.0,0.0,0.0
762,ISIC_0025068,1.0,0.0,0.0
763,ISIC_0025069,0.0,0.0,0.0
764,ISIC_0025070,0.0,0.0,0.0
765,ISIC_0025071,0.0,0.0,0.0
766,ISIC_0025072,0.0,0.0,0.0
767,ISIC_0025073,1.0,0.0,0.0
768,ISIC_0025074,1.0,0.0,0.0
769,ISIC_0025075,0.0,0.0,0.0
770,ISIC_0025076,0.0,0.0,0.0
771,ISIC_0025077,0.0,0.0,0.0
772,ISIC_0025078,0.0,0.0,0.0
773,ISIC_0025079,0.0,0.0,0.0
774,ISIC_0025080,0.0,0.0,0.0
775,ISIC_0025081,1.0,0.0,0.0
776,ISIC_0025082,0.0,0.0,0.0
777,ISIC_0025083,1.0,0.0,0.0
778,ISIC_0025084,0.0,0.0,0.0
779,ISIC_0025085,0.0,0.0,0.0
780,ISIC_0025086,1.0,0.0,0.0
781,ISIC_0025087,0.0,0.0,0.0
782,ISIC_0025088,0.0,0.0,0.0
783,ISIC_0025089,0.0,0.0,0.0
784,ISIC_0025090,0.0,0.0,0.0
785,ISIC_0025091,0.0,0.0,0.0
786,ISIC_0025092,0.0,0.0,0.0
787,ISIC_0025093,0.0,0.0,0.0
788,ISIC_0025094,0.0,0.0,0.0
789,ISIC_0025095,0.0,0.0,0.0
790,ISIC_0025096,0.0,0.0,0.0
791,ISIC_0025097,0.0,0.0,0.0
792,ISIC_0025098,0.0,0.0,0.0
793,ISIC_0025099,0.0,0.0,0.0
794,ISIC_0025100,0.0,0.0,0.0
795,ISIC_0025101,0.0,0.0,0.0
796,ISIC_0025102,0.0,0.0,0.0
797,ISIC_0025103,1.0,0.0,0.0
798,ISIC_0025104,0.0,0.0,0.0
799,ISIC_0025105,0.0,0.0,0.0
800,ISIC_0025106,0.0,0.0,0.0
801,ISIC_0025107,0.0,0.0,0.0
802,ISIC_0025108,0.0,0.0,0.0
803,ISIC_0025109,0.0,0.0,0.0
804,ISIC_0025110,0.0,0.0,0.0
805,ISIC_0025111,0.0,0.0,0.0
806,ISIC_0025112,0.0,0.0,0.0
807,ISIC_0025113,1.0,0.0,0.0
808,ISIC_0025114,0.0,0.0,0.0
809,ISIC_0025115,0.0,0.0,0.0
810,ISIC_0025116,0.0,0.0,0.0
811,ISIC_0025117,1.0,0.0,0.0
812,ISIC_0025118,0.0,0.0,0.0
813,ISIC_0025119,0.0,0.0,0.0
814,ISIC_0025120,0.0,0.0,0.0
815,ISIC_0025121,0.0,0.0,0.0
816,ISIC_0025122,0.0,0.0,0.0
817,ISIC_0025123,1.0,0.0,0.0
818,ISIC_0025124,0.0,0.0,0.0
819,ISIC_0025125,0.0,0.0,0.0
820,ISIC_0025126,0.0,0.0,0.0
821,ISIC_0025127,0.0,0.0,0.0
822,ISIC_0025128,0.0,0.0,0.0
823,ISIC_0025129,1.0,0.0,0.0
824,ISIC_0025130,0.0,0.0,0.0
825,ISIC_0025131,0.0,0.0,0.0
826,ISIC_0025132,1.0,0.0,0.0
827,ISIC_0025133,0.0,0.0,0.0
828,ISIC_0025134,0.0,0.0,0.0
829,ISIC_0025135,0.0,0.0,0.0
830,ISIC_0025136,0.0,0.0,0.0
831,ISIC_0025137,0.0,0.0,0.0
832,ISIC_0025138,0.0,0.0,0.0
833,ISIC_0025139,0.0,0.0,0.0
834,ISIC_0025140,0.0,0.0,0.0
835,ISIC_0025141,0.0,0.0,0.0
836,ISIC_0025142,0.0,0.0,0.0
837,ISIC_0025143,0.0,0.0,0.0
838,ISIC_0025144,0.0,0.0,0.0
839,ISIC_0025145,0.0,0.0,0.0
840,ISIC_0025146,0.0,0.0,0.0
841,ISIC_0025147,0.0,0.0,0.0
842,ISIC_0025148,0.0,0.0,0.0
843,ISIC_0025149,0.0,0.0,0.0
844,ISIC_0025150,0.0,0.0,0.0
845,ISIC_0025151,0.0,0.0,0.0
846,ISIC_0025152,0.0,0.0,0.0
847,ISIC_0025153,0.0,0.0,0.0
848,ISIC_0025154,1.0,0.0,0.0
849,ISIC_0025155,1.0,0.0,0.0
850,ISIC_0025156,0.0,0.0,0.0
851,ISIC_0025157,0.0,0.0,0.0
852,ISIC_0025158,1.0,0.0,0.0
853,ISIC_0025159,0.0,0.0,0.0
854,ISIC_0025160,0.0,0.0,0.0
855,ISIC_0025161,0.0,0.0,0.0
856,ISIC_0025162,0.0,0.0,0.0
857,ISIC_0025163,0.0,0.0,0.0
858,ISIC_0025164,0.0,0.0,0.0
859,ISIC_0025165,1.0,0.0,0.0
860,ISIC_0025166,1.0,0.0,0.0
861,ISIC_0025167,0.0,0.0,0.0
862,ISIC_0025168,1.0,0.0,0.0
863,ISIC_0025169,0.0,0.0,0.0
864,ISIC_0025170,0.0,0.0,0.0
865,ISIC_0025171,0.0,0.0,0.0
866,ISIC_0025172,1.0,0.0,0.0
867,ISIC_0025173,1.0,0.0,0.0
868,ISIC_0025174,0.0,0.0,0.0
869,ISIC_0025175,0.0,0.0,0.0
870,ISIC_0025176,0.0,0.0,0.0
871,ISIC_0025177,1.0,0.0,0.0
872,ISIC_0025178,0.0,0.0,0.0
873,ISIC_0025179,0.0,0.0,0.0
874,ISIC_0025180,0.0,0.0,0.0
875,ISIC_0025181,0.0,0.0,0.0
876,ISIC_0025182,0.0,0.0,0.0
877,ISIC_0025183,0.0,0.0,0.0
878,ISIC_0025184,1.0,0.0,0.0
879,ISIC_0025185,0.0,0.0,0.0
880,ISIC_0025186,0.0,0.0,0.0
881,ISIC_0025187,0.0,0.0,0.0
882,ISIC_0025188,0.0,0.0,0.0
883,ISIC_0025189,0.0,0.0,0.0
884,ISIC_0025190,0.0,0.0,0.0
885,ISIC_0025191,0.0,0.0,0.0
886,ISIC_0025192,0.0,0.0,0.0
887,ISIC_0025193,0.0,0.0,0.0
888,ISIC_0025194,0.0,0.0,0.0
889,ISIC_0025195,0.0,0.0,0.0
890,ISIC_0025196,1.0,0.0,0.0
891,ISIC_0025197,0.0,0.0,0.0
892,ISIC_0025198,0.0,0.0,0.0
893,ISIC_0025199,0.0,0.0,0.0
894,ISIC_0025200,0.0,0.0,0.0
895,ISIC_0025201,0.0,0.0,0.0
896,ISIC_0025202,0.0,0.0,0.0
897,ISIC_0025203,0.0,0.0,0.0
898,ISIC_0025204,0.0,0.0,0.0
899,ISIC_0025205,0.0,0.0,0.0
900,ISIC_0025206,0.0,0.0,0.0
901,ISIC_0025207,0.0,0.0,0.0
902,ISIC_0025208,0.0,0.0,0.0
903,ISIC_0025209,0.0,0.0,0.0
904,ISIC_0025210,0.0,0.0,0.0
905,ISIC_0025211,0.0,0.0,0.0
906,ISIC_0025212,0.0,0.0,0.0
907,ISIC_0025213,0.0,0.0,0.0
908,ISIC_0025214,1.0,0.0,0.0
909,ISIC_0025215,0.0,0.0,0.0
910,ISIC_0025216,0.0,0.0,0.0
911,ISIC_0025217,0.0,0.0,0.0
912,ISIC_0025218,0.0,0.0,0.0
913,ISIC_0025219,1.0,0.0,0.0
914,ISIC_0025220,0.0,0.0,0.0
915,ISIC_0025221,0.0,0.0,0.0
916,ISIC_0025222,0.0,0.0,0.0
917,ISIC_0025223,0.0,0.0,0.0
918,ISIC_0025224,0.0,0.0,0.0
919,ISIC_0025225,1.0,0.0,0.0
920,ISIC_0025226,0.0,0.0,0.0
921,ISIC_0025227,0.0,0.0,0.0
922,ISIC_0025228,0.0,0.0,0.0
923,ISIC_0025229,0.0,0.0,0.0
924,ISIC_0025230,0.0,0.0,0.0
925,ISIC_0025231,0.0,0.0,0.0
926,ISIC_0025232,0.0,0.0,0.0
927,ISIC_0025233,0.0,0.0,0.0
928,ISIC_0025234,1.0,0.0,0.0
929,ISIC_0025235,0.0,0.0,0.0
930,ISIC_0025236,0.0,0.0,0.0
931,ISIC_0025237,0.0,0.0,0.0
932,ISIC_0025238,0.0,0.0,0.0
933,ISIC_0025239,0.0,0.0,0.0
934,ISIC_0025240,0.0,0.0,0.0
935,ISIC_0025241,0.0,0.0,0.0
936,ISIC_0025242,0.0,0.0,0.0
937,ISIC_0025243,1.0,0.0,0.0
938,ISIC_0025244,0.0,0.0,0.0
939,ISIC_0025245,1.0,0.0,0.0
940,ISIC_0025246,0.0,0.0,0.0
941,ISIC_0025247,1.0,0.0,0.0
942,ISIC_0025248,1.0,0.0,0.0
943,ISIC_0025249,0.0,0.0,0.0
944,ISIC_0025250,0.0,0.0,0.0
945,ISIC_0025251,0.0,0.0,0.0
946,ISIC_0025252,0.0,0.0,0.0
947,ISIC_0025253,1.0,0.0,0.0
948,ISIC_0025254,0.0,0.0,0.0
949,ISIC_0025255,0.0,0.0,0.0
950,ISIC_0025256,0.0,0.0,0.0
951,ISIC_0025257,0.0,0.0,0.0
952,ISIC_0025258,0.0,0.0,0.0
953,ISIC_0025259,0.0,0.0,0.0
954,ISIC_0025260,0.0,0.0,0.0
955,ISIC_0025261,1.0,0.0,0.0
956,ISIC_0025262,1.0,0.0,0.0
957,ISIC_0025263,0.0,0.0,0.0
958,ISIC_0025264,0.0,0.0,0.0
959,ISIC_0025265,1.0,0.0,0.0
960,ISIC_0025266,0.0,0.0,0.0
961,ISIC_0025267,0.0,0.0,0.0
962,ISIC_0025268,1.0,0.0,0.0
963,ISIC_0025269,0.0,0.0,0.0
964,ISIC_0025270,0.0,0.0,0.0
965,ISIC_0025271,1.0,0.0,0.0
966,ISIC_0025272,0.0,0.0,0.0
967,ISIC_0025273,0.0,0.0,0.0
968,ISIC_0025274,0.0,0.0,0.0
969,ISIC_0025275,0.0,0.0,0.0
970,ISIC_0025276,1.0,0.0,0.0
971,ISIC_0025277,1.0,0.0,0.0
972,ISIC_0025278,1.0,0.0,0.0
973,ISIC_0025279,0.0,0.0,0.0
974,ISIC_0025280,0.0,0.0,0.0
975,ISIC_0025281,0.0,0.0,0.0
976,ISIC_0025282,0.0,0.0,0.0
977,ISIC_0025283,0.0,0.0,0.0
978,ISIC_0025284,0.0,0.0,0.0
979,ISIC_0025285,0.0,0.0,0.0
980,ISIC_0025286,0.0,0.0,0.0
981,ISIC_0025287,0.0,0.0,0.0
982,ISIC_0025288,0.0,0.0,0.0
983,ISIC_0025289,1.0,0.0,0.0
984,ISIC_0025290,0.0,0.0,0.0
985,ISIC_0025291,0.0,0.0,0.0
986,ISIC_0025292,0.0,0.0,0.0
987,ISIC_0025293,0.0,0.0,0.0
988,ISIC_0025294,0.0,0.0,0.0
989,ISIC_0025295,1.0,0.0,0.0
990,ISIC_0025296,0.0,0.0,0.0
991,ISIC_0025297,0.0,0.0,0.0
992,ISIC_0025298,0.0,0.0,0.0
993,ISIC_0025299,0.0,0.0,0.0
994,ISIC_0025300,0.0,0.0,0.0
995,ISIC_0025301,0.0,0.0,0.0
996,ISIC_0025302,1.0,0.0,0.0
997,ISIC_0025303,1.0,0.0,0.0
998,ISIC_0025304,0.0,0.0,0.0
999,ISIC_0025305,0.0,0.0,0.0
1000,ISIC_0025306,0.0,0.0,0.0
1001,ISIC_0025307,0.0,0.0,0.0
1002,ISIC_0025308,0.0,0.0,0.0
1003,ISIC_0025309,0.0,0.0,1.0
1004,ISIC_0025310,1.0,0.0,0.0
1005,ISIC_0025311,0.0,0.0,0.0
1006,ISIC_0025312,1.0,0.0,0.0
1007,ISIC_0025313,0.0,0.0,0.0
1008,ISIC_0025314,0.0,0.0,1.0
1009,ISIC_0025315,0.0,0.0,0.0
1010,ISIC_0025316,0.0,0.0,0.0
1011,ISIC_0025317,1.0,0.0,0.0
1012,ISIC_0025318,0.0,0.0,0.0
1013,ISIC_0025319,1.0,0.0,0.0
1014,ISIC_0025320,0.0,0.0,0.0
1015,ISIC_0025321,1.0,0.0,0.0
1016,ISIC_0025322,0.0,0.0,0.0
1017,ISIC_0025323,0.0,0.0,0.0
1018,ISIC_0025324,0.0,0.0,0.0
1019,ISIC_0025325,0.0,0.0,0.0
1020,ISIC_0025326,1.0,0.0,0.0
1021,ISIC_0025327,0.0,0.0,0.0
1022,ISIC_0025328,0.0,0.0,0.0
1023,ISIC_0025329,0.0,0.0,0.0
1024,ISIC_0025330,0.0,0.0,0.0
1025,ISIC_0025331,0.0,0.0,0.0
1026,ISIC_0025332,0.0,0.0,0.0
1027,ISIC_0025333,0.0,0.0,0.0
1028,ISIC_0025334,0.0,0.0,0.0
1029,ISIC_0025335,1.0,0.0,0.0
1030,ISIC_0025336,0.0,0.0,0.0
1031,ISIC_0025337,0.0,0.0,0.0
1032,ISIC_0025338,0.0,0.0,0.0
1033,ISIC_0025339,1.0,0.0,0.0
1034,ISIC_0025340,1.0,0.0,0.0
1035,ISIC_0025341,1.0,0.0,0.0
1036,ISIC_0025342,0.0,0.0,0.0
1037,ISIC_0025343,0.0,0.0,0.0
1038,ISIC_0025344,0.0,0.0,0.0
1039,ISIC_0025345,1.0,0.0,0.0
1040,ISIC_0025346,1.0,0.0,0.0
1041,ISIC_0025347,0.0,0.0,0.0
1042,ISIC_0025348,0.0,0.0,0.0
1043,ISIC_0025349,0.0,0.0,0.0
1044,ISIC_0025350,1.0,0.0,0.0
1045,ISIC_0025351,0.0,0.0,0.0
1046,ISIC_0025352,0.0,0.0,0.0
1047,ISIC_0025353,0.0,0.0,0.0
1048,ISIC_0025354,0.0,0.0,0.0
1049,ISIC_0025355,0.0,0.0,0.0
1050,ISIC_0025356,0.0,0.0,0.0
1051,ISIC_0025357,0.0,0.0,0.0
1052,ISIC_0025358,0.0,0.0,0.0
1053,ISIC_0025359,0.0,0.0,0.0
1054,ISIC_0025360,0.0,0.0,0.0
1055,ISIC_0025361,0.0,0.0,0.0
1056,ISIC_0025362,0.0,0.0,0.0
1057,ISIC_0025363,1.0,0.0,0.0
1058,ISIC_0025364,0.0,0.0,0.0
1059,ISIC_0025365,0.0,0.0,0.0
1060,ISIC_0025366,0.0,0.0,0.0
1061,ISIC_0025367,1.0,0.0,0.0
1062,ISIC_0025368,0.0,0.0,0.0
1063,ISIC_0025369,0.0,0.0,0.0
1064,ISIC_0025370,1.0,0.0,0.0
1065,ISIC_0025371,0.0,0.0,0.0
1066,ISIC_0025372,1.0,0.0,0.0
1067,ISIC_0025373,0.0,0.0,0.0
1068,ISIC_0025374,1.0,0.0,0.0
1069,ISIC_0025375,0.0,0.0,0.0
1070,ISIC_0025376,0.0,0.0,0.0
1071,ISIC_0025377,0.0,0.0,0.0
1072,ISIC_0025378,1.0,0.0,0.0
1073,ISIC_0025379,0.0,0.0,0.0
1074,ISIC_0025380,0.0,0.0,0.0
1075,ISIC_0025381,0.0,0.0,0.0
1076,ISIC_0025382,0.0,0.0,0.0
1077,ISIC_0025383,0.0,0.0,0.0
1078,ISIC_0025384,0.0,0.0,0.0
1079,ISIC_0025385,0.0,0.0,0.0
1080,ISIC_0025386,0.0,0.0,0.0
1081,ISIC_0025387,1.0,0.0,0.0
1082,ISIC_0025388,0.0,0.0,0.0
1083,ISIC_0025389,1.0,0.0,0.0
1084,ISIC_0025390,0.0,0.0,0.0
1085,ISIC_0025391,1.0,0.0,0.0
1086,ISIC_0025392,0.0,0.0,0.0
1087,ISIC_0025393,0.0,0.0,0.0
1088,ISIC_0025394,0.0,0.0,0.0
1089,ISIC_0025395,0.0,0.0,0.0
1090,ISIC_0025396,0.0,0.0,0.0
1091,ISIC_0025397,0.0,0.0,0.0
1092,ISIC_0025398,0.0,0.0,0.0
1093,ISIC_0025399,0.0,0.0,0.0
1094,ISIC_0025400,1.0,0.0,0.0
1095,ISIC_0025401,0.0,0.0,0.0
1096,ISIC_0025402,0.0,0.0,0.0
1097,ISIC_0025403,0.0,0.0,0.0
1098,ISIC_0025404,0.0,0.0,0.0
1099,ISIC_0025405,0.0,0.0,0.0
1100,ISIC_0025406,0.0,0.0,0.0
1101,ISIC_0025407,0.0,0.0,0.0
1102,ISIC_0025408,0.0,0.0,0.0
1103,ISIC_0025409,0.0,0.0,1.0
1104,ISIC_0025410,1.0,0.0,0.0
1105,ISIC_0025411,1.0,0.0,0.0
1106,ISIC_0025412,0.0,0.0,0.0
1107,ISIC_0025413,0.0,0.0,0.0
1108,ISIC_0025414,0.0,0.0,0.0
1109,ISIC_0025415,0.0,0.0,0.0
1110,ISIC_0025416,0.0,0.0,0.0
1111,ISIC_0025417,0.0,0.0,0.0
1112,ISIC_0025418,0.0,0.0,0.0
1113,ISIC_0025419,1.0,0.0,0.0
1114,ISIC_0025420,0.0,0.0,0.0
1115,ISIC_0025421,0.0,0.0,0.0
1116,ISIC_0025422,1.0,0.0,0.0
1117,ISIC_0025423,0.0,0.0,0.0
1118,ISIC_0025424,0.0,0.0,0.0
1119,ISIC_0025425,0.0,0.0,0.0
1120,ISIC_0025426,0.0,0.0,0.0
1121,ISIC_0025427,1.0,0.0,0.0
1122,ISIC_0025428,1.0,0.0,0.0
1123,ISIC_0025429,0.0,0.0,0.0
1124,ISIC_0025430,0.0,0.0,0.0
1125,ISIC_0025431,1.0,0.0,0.0
1126,ISIC_0025432,0.0,0.0,0.0
1127,ISIC_0025433,0.0,0.0,0.0
1128,ISIC_0025434,0.0,0.0,0.0
1129,ISIC_0025435,0.0,0.0,0.0
1130,ISIC_0025436,0.0,0.0,0.0
1131,ISIC_0025437,0.0,0.0,0.0
1132,ISIC_0025438,0.0,0.0,0.0
1133,ISIC_0025439,0.0,0.0,0.0
1134,ISIC_0025440,0.0,0.0,0.0
1135,ISIC_0025441,0.0,0.0,0.0
1136,ISIC_0025442,1.0,0.0,0.0
1137,ISIC_0025443,0.0,0.0,0.0
1138,ISIC_0025444,0.0,0.0,0.0
1139,ISIC_0025445,0.0,0.0,0.0
1140,ISIC_0025446,1.0,0.0,0.0
1141,ISIC_0025447,0.0,0.0,0.0
1142,ISIC_0025448,0.0,0.0,0.0
1143,ISIC_0025449,0.0,0.0,0.0
1144,ISIC_0025450,0.0,0.0,0.0
1145,ISIC_0025451,0.0,0.0,0.0
1146,ISIC_0025452,0.0,0.0,0.0
1147,ISIC_0025453,0.0,0.0,0.0
1148,ISIC_0025454,0.0,0.0,0.0
1149,ISIC_0025455,0.0,0.0,0.0
1150,ISIC_0025456,0.0,0.0,0.0
1151,ISIC_0025457,0.0,0.0,0.0
1152,ISIC_0025458,0.0,0.0,0.0
1153,ISIC_0025459,0.0,0.0,0.0
1154,ISIC_0025460,0.0,0.0,0.0
1155,ISIC_0025461,0.0,0.0,0.0
1156,ISIC_0025462,0.0,0.0,0.0
1157,ISIC_0025463,0.0,0.0,0.0
1158,ISIC_0025464,0.0,0.0,0.0
1159,ISIC_0025465,1.0,0.0,0.0
1160,ISIC_0025466,0.0,0.0,0.0
1161,ISIC_0025467,1.0,0.0,0.0
1162,ISIC_0025468,0.0,0.0,0.0
1163,ISIC_0025469,0.0,0.0,0.0
1164,ISIC_0025470,0.0,0.0,0.0
1165,ISIC_0025471,0.0,0.0,0.0
1166,ISIC_0025472,0.0,0.0,0.0
1167,ISIC_0025473,0.0,0.0,0.0
1168,ISIC_0025474,0.0,0.0,0.0
1169,ISIC_0025475,0.0,0.0,0.0
1170,ISIC_0025476,0.0,0.0,0.0
1171,ISIC_0025477,1.0,0.0,0.0
1172,ISIC_0025478,0.0,0.0,0.0
1173,ISIC_0025479,0.0,0.0,0.0
1174,ISIC_0025480,0.0,0.0,0.0
1175,ISIC_0025481,0.0,0.0,0.0
1176,ISIC_0025482,0.0,0.0,0.0
1177,ISIC_0025483,0.0,0.0,0.0
1178,ISIC_0025484,1.0,0.0,0.0
1179,ISIC_0025485,1.0,0.0,0.0
1180,ISIC_0025486,0.0,0.0,0.0
1181,ISIC_0025487,0.0,0.0,0.0
1182,ISIC_0025488,1.0,0.0,0.0
1183,ISIC_0025489,0.0,0.0,0.0
1184,ISIC_0025490,0.0,0.0,0.0
1185,ISIC_0025491,0.0,0.0,0.0
1186,ISIC_0025492,0.0,0.0,0.0
1187,ISIC_0025493,0.0,0.0,0.0
1188,ISIC_0025494,0.0,0.0,0.0
1189,ISIC_0025495,0.0,0.0,0.0
1190,ISIC_0025496,0.0,0.0,0.0
1191,ISIC_0025497,0.0,0.0,0.0
1192,ISIC_0025498,0.0,0.0,0.0
1193,ISIC_0025499,1.0,0.0,0.0
1194,ISIC_0025500,1.0,0.0,0.0
1195,ISIC_0025501,0.0,0.0,0.0
1196,ISIC_0025502,0.0,0.0,0.0
1197,ISIC_0025503,0.0,0.0,0.0
1198,ISIC_0025504,0.0,0.0,0.0
1199,ISIC_0025505,1.0,0.0,0.0
1200,ISIC_0025506,1.0,0.0,0.0
1201,ISIC_0025507,0.0,0.0,0.0
1202,ISIC_0025508,0.0,0.0,0.0
1203,ISIC_0025509,1.0,0.0,0.0
1204,ISIC_0025510,1.0,0.0,0.0
1205,ISIC_0025511,0.0,0.0,0.0
